id,comment_text,lang,toxic
560,"sono una ragazzina di 13 anni e i libri di Deborah mi mettono voglia di partire, esplorare un mondo che solo grazie a lei sono venuta a conoscere",it,0
561,"Por favor, no crees artículos autopromocionales o sin relevancia enciclopédica. Gracias ",es,0
562,"Sono molto interessato al genocidio ruandese e, in generale, mi interesso di tutti i genocidi, delle guerre etniche, dei totalitarismi. Vorrei contribuire alla voce, ma ho poco tempo e vorrei informarmi meglio. La voce Genocidio è quasi tutta opera mia.Fata Morgana (msg) ",it,0
563,"TÚ SI QUE ERES TRISTE Y PATÉTICO CHAVAL, SI NO TE GUSTA LA HISTORIA REAL QUE TIENE ARAGÓN Y CATALUÑA MEJOR LEETE EL PLAYBOY.",es,1
564,"Siguiendo este tipo de razonamiento, deberíamos poner en páginas por poner un ejemplo Belén Esteban, Manolo el del Bombo, cómo lo que realmente representan, una España mediocre, fascinada por el famoseo, el fútbol, el vino tinto barato y, las corridas de toros. Jimmy Jump, sólo lleva una  barretina , de lo que has dicho, hay un trecho, no hace apología a ningún tipo de de nacionalismo. Antonio",es,0
565,"Burası hakkinda gorusun var mi ? Takabeg  Baktım, yazdım görüşümü Bu arada bazı başlattığım tartışmalarda sonlarını getirmiyorsun destek olduğu halde, öyle kalıyorlar ) Onlara da bakmak lazım (Nuri Conker ve Tripoli ilk aklıma gelenler).RapsarEfendim?  Yanlis yere mi ekledim acaba ? Takabeg  Doğru da, oranın en üstünde yer alan örneğe göre eklesen daha iyi olacaktır )RapsarEfendim? ",tr,0
566,"   Vedat Nedim genel sekreterliğe getirildi. Vedat Nedim, burjuvaziyle yani kemalizmle uzlaşma içerisine girdi   ...burjuvazi=kemalizm anlayışını açıklamaya kalkışan işin içinden çıkamaz.Böyle bir anlayışta yoktur..Birkaç cümlede taraflı olduğu bariz..Şeyh saidin bahane edilmesi gibi şeyler var..Benim bir zaman oy attığım partiyi bana karşı savunman hoş değil onu ayrıca başka yerde tartışırız (nedenleri niçinleri gelişimi vs..) fakat burada belli zümreleri,kişileri,kurumları suçlayabilecek hakka yada ehliyete sahip değiliz.Ansiklopedilerde bu tür şeyler olmaz.Mutlak tarafsızlıkta olmaz elbette ama en azından yaklaşılabilinir.Nihan ",tr,0
567,"Loa padres de nick jonas la demandaron por abuso sexual, al haberlos encontrado jodiendo, lo cual fue negado y no descubierto hasta ahora.",es,1
568," 50x50px|left Bilgilenmeyle doğrudan ilgisi olmayan, ansiklopedik değer taşımayan içerikler    reklam    olarak algılanabilir. Vikipedi’de reklam yapmak yasaktır. Ticari olsun ya da olmasın, ısrarla bu tip maddeler/içerik eklemeye devam ederseniz, bu davranışınız    vandalizm    olarak algılanabilir ve    engellenebilirsiniz   . Lütfen bu tür içerik eklemeyiniz. TCPmesaj ",tr,0
569,"Me parece que la sección sobre   cómo afrontar el sexo anal con pene garbanzo   no tiene un contenido enciclopédico. Y si así lo tuviera me parece que no tiene suficiente relación con el texto, el cuál no habla de sexo sino del garbanzo mismo. Pero la he dejado ante la duda Mauro, soy todo ",es,0
570,"se afirma de manera tajante que  La asistencia logística y financiera de la inteligencia alemana vía su agente clave, Alexander Parvus, fue una pieza fundamental.  esto, siendo un tema tan altamente discutido (lo que no quiere decir que sea falso) necesita referencias precisas. sino debe ser borrado.190.249.0.",es,0
571,"thumb|right|upright|Guinness belgesi Heykelin bitiriliş tarihi ile ilgili 2 iddia var. 1993 ve 1995. İlk önce en.wiki deki 1993 yılını doğru olarak kabul ettim ve yazdım. Ancak internet sitelerinde ve de, es.wiki lerde 1995 tarihi yazıyordu, daha sonra çoğunluğa uyarak 1995 olarak değiştirdim. Ancak yandaki belgede 1993 yazıyor. Tam karar veremedim ne olduğuna... Sait71yaz ",tr,0
572,non hai proprio vergogna... oltre a non rispondere ai miei quesiti (e poi sarei io a non dire perchè non sono d accordo) pubblichi in discussione ciò che ho scritto a te... ho scritto a te per chiarire personalmente e per non allungare quella pagina perchè quella è la pagina delle richieste agli admin non di altro... l unico motivo per cui ho scritto in quella pagina 8trovare compromesso sulla parola gossip)è andato a farsi friggere per colpa tua.. questo significa far del bene all enciclopedia. Paolo ,it,1
573,"Non vorrei ripetermi, ma non vedo la necessità di chiamare museo o parco divertimenti quello che nel linguaggio comune ed anche in altre 20 wiki viene identificato come zoo o acquario. Pietro (msg) ",it,0
574,"Ottimo, grazie, apprezzo molto. In effetti ero riuscito a copiare la versione piccola della foto ed a farne l upload nei commons, ma se hai la versione originale, tanto meglio, rimpiazza la mia senza pensarci due volte. ;-) 65.39.172.",it,0
575,". Vandalizme her yer uğrayabilir, bu sebeple kendinizi kısıtlamayınız, vandalizm son tahlilde sizin topluluğa ulaşmanızı çok kısa geciktirebilir ama engelleyemez, siz düşüncelerinizi paylaşın. Süzgeci anladım, halihazırda tipik resim dosyaları belki engellenebilir ama bu tiplerin wikimediada sonu yoktur, kaldı ki usulünce wikimediada bulunan bir resmin engellenmesi de sorun teşkil edebilir, o yüzden bürokratları işaret ettim, daha wikimedia açısından bakmaları gereken kullanıcılar oldukları için. İyi çalışmalar...Vikiçizer (mesaj) ",tr,0
576,DERIN DEVLET Oncelikle  derin devlet  terimi kesinlikle yanlistir. Buna kontrgerilla dememiz daha dogru olur. Derin devlet olaya daha masum bir boyut getirmek ile birlikte konu ile alakali fazla bilgisi olmayan insanlarda devletin yararina calisan bir kurum intibasi olusabiliyor dolayisi ile bence bunun adi kontrgerilla dir ve kesinlikle semdinli olaylarinda ve 2007 Ankaradaki ulus bombalamasinda kontrgerilla yani eski adi ile ozel harp dairesi aktif bir sekilde rol almistir. (ozel harp dairesinin su andaki adini yazmak bircok tartismaya neden olacagi icin sakindim) 14 Agustos 2007 By oxaros Oxaros ,tr,0
577," 150pik      Kurban Bayramınız Kutlu Olsun!        Sevgili vikipedist arkadaş,     Senin ve tüm müslüman aleminin Kurban Bayramını kutlarım, bayramınız kutlu olsun! İyi vikiler, sevgiler, ~~      Cano        58   ileti ",tr,0
578,Vikipedi Köy çeşmesi-ilginize bölümünün en son başlığını okur musunuz? Sİzi de ilgilendiren bir tartışma var. Görüş belirtirseniz sevinirim. İyi çalışmalar.,tr,0
579,Merhaba. şablonunda istediğiniz değişiklik yapılmıştır.   Parça sayısı   parametresi bundan böyle görünür olacaktır. İyi çalışmalar. Superyetkin        Teşekkür ederim. / Shark-death ,tr,0
580," 50px 75px|right|Gülücük Herkesin katkıda bulunabildiği    özgür ansiklopedi Vikipedi    ye hoşgeldiniz !    Merhaba   . Yerleşim yeri maddesine katkınız için    teşekkürler   . Yerleşim yerlerine ait maddelere sıklıkla o yöreli kullanıcılar tarafından katkı yapılmaktadır. Ancak    çoğu zaman    düzenin devamını ve ansiklopedik özelliklerin korunmasını sağlayan    bazı kurallar gözardı edilmektedir   . Katkı yapmaya devam edecekseniz lütfen    genel biçem kurallarına ve aşağıdaki önerilere uyunuz.    Bilgi için    Yardım    sayfasına bakabilirsiniz. Örnek almak isterseniz    Ayvalık    ve    Kumçelteği    maddeleri size yol gösterecektir. Ansiklopedik dil kullanınız. Örneğin,    köyüm   ,    köyümüz   ,    beldem   ,    beldemiz    veya    ilçemiz    yerine    köy   ,    belde    veya    ilçe    demelisiniz. Altyapı ile ilgili    şikayetlerinizi burada dile getirmeyiniz   . Ancak    mevcut durumu ifade ediniz   . Yerel yöneticileri    öven    veya    yeren    ifadeler kullanmayınız. Kişilerin isim ve soyisimlerinin    sadece ilk harfini    büyük harfle yazınız. Mevcut alt başlıkları ve geçmiş katkıları    bozmamaya    özen gösteriniz.    Katkılarınızı büyük harfle yapmayınız   . Büyük harfleri sadece Türkçe kuralları dahilinde kullanınız. Maddeye başka kaynaklardan    kopyalanan bilgileri yapıştırmayınız   . Katkıları kendi cümlelerinizle yapınız. Bu konuda VP:Telif sayfasına bakabilirsiniz.    Kendi isminizi    veya yörede tanınmış olan ancak    ansiklopedik olmayan kişilerin isimlerini maddeye eklemeyiniz   . Nasıl ve nerelere bağlantı verileceğini bilmediğiniz durumlarda bağlantı vermekten kaçınınız; [[ ve {{ işaretlerini kullanmayınız. -    Vito Genovese    ",tr,0
581,"Un saludo. Después del inicio del artículo hay una división para explicar la diferencia entre HIV y SIDA, y luego una sección de Introducción. Quizá sería mejor anteponer la sección de introducción y, dentro de la misma, la diferencia entre HIV y SIDA.",es,0
582,waaaaaaaa!e visto el video y esta to guapo cargandose la xbox 360 esa de mierda¡iros a tomar porkulo xboxers y microsoft XD.PD:gracias por el video yelmogriego.,es,1
583," Por favor, no sigas creando el mismo artículo. Viola derechos de autor y recrear material borrado puede considerarse un acto de vandalismo.    Jmvkrecords (Intracorrespondencia)    02:07 23 feb 2012 (UTC)",es,0
584, vikipedi bir ansiklopedidir. bir forum ya da propaganda sitesi değil. olmayan bir şeyin portalı açılamaz. tekrarlamayın ve buranın kurallarını öğrenmek için biraz vakit ayırın.    kibele     mesaj   ,tr,0
585,¿Y no sería mejor que antes de escribir en castellano aprendieses un poco mejor nuestra lengua? Como se os ve el plumero a los israelíes... Es hasta cómico.,es,0
586,L autore della statua era un maestro della massoneria? Ma vi siete fumati la salvia o siete solo estremisti cattolici?SH989 (msg) ,it,1
587,"Mi chiamo Luigi Barchi, avevo messo mesi fa su Wiki la pagina del Fanfulla 1977-78 che tanto ha fatto discutere, volevo ringraziarti per averne difeso la pubblicazione, ed aver contribuito in modo deciso, insieme ad alcuni altri utenti, a lasciarla pubblicata, almeno per ora. Un saluto e un grazie, Luigi Barchi.",it,0
588,"LO QUE HAGAN BUENAFUENTE O WYOMING EN SUS PROGRAMAS NO PINTA NADA EN UN ARTÍCULO DE IKER JIMÉNEZ. ADEMÁS ME PARECE MUY POBRE QUE VÁNDALOS ESCÉPTICOS UTILICEN EL PROPIO ARTÍCULO ENCICLÓPEDICO PARA CRITICAR AL PERIODISTA, ADEMÁS DE QUE TENGA CABIDA UN RIDÍCULO ERROR DE ESTE GRAN PROFESIONAL.",es,0
589,"Selam Cano. Oğlum Bak Git maddesindeki sil şablonunu çıkardığını gördüm ancak sil şablonuna hizmetliler bakıyor. Eğer maddenin silinme gerekçesini haklı bulurlarsa siliyor, silinmemesini gerektiğini düşünüyorlarsa şablonu kaldırıyor, silinip silinmemesi topluluğa sormak istiyorlarsa sas süreci başlatıyorlar. Tabi sas sürecini sadece hizmetliler değil herkes başlatabilir, ancak sil şablonunu yalnız onlar kaldırıyor. Bu yüzden değişikliğini geri aldım. İyi çalışmalar.Emyilmesaj ",tr,0
590,"Hola, además de lo que te expuse aquí, que te invito a releer con cuidado, te invito a comentar eso del género de la banda en esta página, pero por favor cuida tu redacción para que se entienda (no te ofendas, pero a veces no se te entiende mucho con tu redacción actual), y en lo posible, aporta referencias como de periódicos o revistas que apoyen tu punto de vista sobre el género de la banda. Así otros usuarios lo podrán tener en cuenta a la hora de mencionarlo en el propio artículo. Saludos. ",es,0
591,"Yo creo que esa referencia no es adeucada para decidir si es correcta o no la inclusión de Pascual Serrano como representante de la extrema izquierda. El artículo que sirve de referencia básicamente analiza el problema de ediciones asociado a la exclusión de  www.rebelion.org , no a la ideología de Pascual Serrano. No creo que sea aceptable como referencia para afirmar que Pascual Serrano es de extrema izquierda. ",es,0
592,"Pues no me agradezcas nada, por que voy a seguir haciendo lo que se me de la gana. —",es,0
593,Ma come fanno le piattole a capire che possono attaccare un sesso piuttosto che un altro! Ma ragazzi ragioniamo! Le piattole attaccano entrambe i sessi ovviamente!,it,0
594,oe tu la mierda k lo estas leyendo instala en la compu WORMS FORZE para pc esta locazo... y mira youjizz,es,1
595,Yaklaşık bir saat önce Rüzgâr Bizi Sürükleyecek sayfasını Rüzgâr Bizi Sürükleyecek (film) sayfasına yönlendirmişsiniz. Ancak Vikipedi:Adlandırma kuralları (filmler) yönergesinde de belirtildiği üzere maddenin adının Rüzgâr Bizi Sürükleyecek olması gerekiyor. Ancak yaptığınız bu yönlendirmeyle normal editörlerin bu değişikliği yapmasını engellediniz. Bir ilgilenebilir misiniz? Bu hataya ne yazıkki Vikipedi de çok maddede rastlanıyor.    ◄bekiroflaz § mesaj►    ,tr,0
596,"Melek ül mevt ile Malah Ha Mavet Mikail ile Mihael Cebrail ile Gabriel farklı melekler değil ki? Sadece aynı meleğin farklı dinlerdeki yorumları. Zaten hiç bir kutsal kitapta bunların özellikleri detaylarıyla verilmiyor her din bunu kendine göre yorumlamıştır ki bazen aynı dinde bile farklı yaklaşımlar olabilmektedir. Diğer bir sebep    Şeytan    ı anlatırken hepsini tek makalede yazdık ki her 3 semavi dinin de    Şeytan    a bakışı oldukça farklıdır. Hele hele Yezidiler inki baya bir farklıdır. Son olarak eğer dini şahsiyetleri her dine göre ayrı ayrı makalelere koyarsak O zaman    Jesus Christ    için bir madde    Hz. İsa    için başka madde.    Moşe Rabenu    için bir madde    Hz. Musa    için başka madde açmak gerekmez mi? Tüm bunların ışığında bence aynı maddede kalmasında pek bi sakınca yok öte yandan farklı maddeye de konulursa bunda da sakınca yok ama o zaman diğer kavramları da ayırmamız gerekir. Sevgiler, Wisdom ",tr,0
597,[fc] Scusa non avevo capito. Quindi per te la procedura non va chiusa      mai      in anticipo a meno di casi eccezionali. Come già detto non ritengo utile tale approccio. Retaggio   (msg)   ,it,0
598,"Dmax.gif kaynak ve lisans sorunu    64px|left|Dosya telif sorunu       Dmax.gif    adlı dosyayı yüklediğiniz için teşekkürler. Dosyanın tanım sayfasında içeriğin kimin tarafından yapıldığı ve telif statüsü hakkında yeterli bilgi bulunmamaktadır. Eğer dosyayı kendiniz yapmadıysanız, içeriğin sahibini belirtmelisiniz. Bir internet sitesinden elde ettiyseniz nereden aldığınızı net şekilde gösteren bir bağlantı veriniz. Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer resimleri kontrol etmek için bu bağlantıyı tıklayınız.    Hızlı silme kriterleri gereğince kaynak ve lisans bilgisi eksik olan dosyalar işaretlendikten bir hafta sonra silinirler   . Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. muratsahin  DShopping Logo.gif kaynak ve lisans sorunu    64px|left|Dosya telif sorunu       DShopping Logo.gif    adlı dosyayı yüklediğiniz için teşekkürler. Dosyanın tanım sayfasında içeriğin kimin tarafından yapıldığı ve telif statüsü hakkında yeterli bilgi bulunmamaktadır. Eğer dosyayı kendiniz yapmadıysanız, içeriğin sahibini belirtmelisiniz. Bir internet sitesinden elde ettiyseniz nereden aldığınızı net şekilde gösteren bir bağlantı veriniz. Eğer dosyanın lisansını biliyorsanız    telif etiketini ekleyiniz   . Yüklediğiniz diğer resimleri kontrol etmek için bu bağlantıyı tıklayınız.    Hızlı silme kriterleri gereğince kaynak ve lisans bilgisi eksik olan dosyalar işaretlendikten bir hafta sonra silinirler   . Sorularınız için Vikipedi:Medya telif soruları sayfasını kullanabilirsiniz. Teşekkürler. — Pınar [m] ",tr,0
